Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Region,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
1889,62,Male,Hoodie,Clothing,38,South Dakota,Midwest,XL,Turquoise,Winter,3.1,No,Bank Transfer,Free Shipping,No,No,18,Credit Card,Weekly
1890,59,Male,Skirt,Clothing,92,North Carolina,South,L,Peach,Spring,4.7,No,Debit Card,Next Day Air,No,No,11,Bank Transfer,Weekly
1891,36,Male,Sunglasses,Accessories,30,Hawaii,West,M,Lavender,Spring,2.9,No,Debit Card,Store Pickup,No,No,11,Credit Card,Weekly
1892,69,Male,Jewelry,Accessories,42,New Hampshire,Northeast,M,Gray,Summer,3.2,No,Venmo,Next Day Air,No,No,15,Debit Card,Quarterly
1893,39,Male,Jacket,Outerwear,65,California,West,M,Blue,Fall,3.9,No,Bank Transfer,2-Day Shipping,No,No,6,Venmo,Weekly
1894,28,Male,Dress,Clothing,80,Delaware,Northeast,L,Red,Summer,4.4,No,Venmo,Express,No,No,4,PayPal,Fortnightly
1895,42,Male,Hoodie,Clothing,69,Arizona,West,M,Purple,Fall,4,No,Credit Card,Free Shipping,No,No,18,Debit Card,Bi-Weekly
1896,31,Male,Jeans,Clothing,39,Washington,West,L,Indigo,Fall,3.1,No,Debit Card,Express,No,No,12,Debit Card,Monthly
1897,57,Male,Sandals,Footwear,90,Nevada,West,M,Gold,Fall,4.7,No,Cash,Standard,No,No,10,Venmo,Monthly
1898,53,Male,Sunglasses,Accessories,29,Alaska,West,L,Teal,Winter,2.8,No,Venmo,Free Shipping,No,No,19,Debit Card,Fortnightly
1899,59,Male,Pants,Clothing,46,Texas,South,L,Magenta,Fall,3.4,No,PayPal,Next Day Air,No,No,19,Venmo,Monthly
1900,32,Male,Shorts,Clothing,23,New York,Northeast,L,Maroon,Winter,2.6,No,Venmo,Store Pickup,No,No,8,PayPal,Weekly
1901,65,Male,Jewelry,Accessories,40,Iowa,Midwest,S,Blue,Summer,3.2,No,Debit Card,Free Shipping,No,No,17,Cash,Quarterly
1902,56,Male,Socks,Clothing,43,Arizona,West,S,Beige,Winter,3.3,No,Venmo,Store Pickup,No,No,15,Cash,Quarterly
1903,31,Male,Sandals,Footwear,73,New Mexico,West,S,Olive,Spring,4.1,No,Bank Transfer,Store Pickup,No,No,4,Venmo,Monthly
1904,59,Male,Pants,Clothing,27,North Carolina,South,M,Gold,Summer,2.7,No,Bank Transfer,Standard,No,No,13,Bank Transfer,Weekly
1905,22,Male,T-shirt,Clothing,25,Nevada,West,S,Silver,Spring,2.7,No,PayPal,Free Shipping,No,No,14,Cash,Monthly
1906,47,Male,Boots,Footwear,46,Idaho,West,M,Teal,Summer,3.4,No,Debit Card,2-Day Shipping,No,No,7,Bank Transfer,Fortnightly
1907,23,Male,Backpack,Accessories,80,Vermont,Northeast,M,Green,Spring,4.3,No,Bank Transfer,2-Day Shipping,No,No,6,PayPal,Fortnightly
1908,69,Male,Skirt,Clothing,41,New Mexico,West,L,Orange,Fall,3.2,No,Cash,Store Pickup,No,No,15,Credit Card,Every 3 Months
1909,18,Male,Scarf,Accessories,82,Georgia,South,XL,Charcoal,Winter,4.4,No,Credit Card,Next Day Air,No,No,14,Debit Card,Bi-Weekly
1910,50,Male,Sweater,Clothing,78,Kentucky,Midwest,S,Black,Spring,4.3,No,PayPal,Store Pickup,No,No,17,Credit Card,Monthly
1911,29,Male,Sandals,Footwear,36,New York,Northeast,S,Yellow,Fall,3.1,No,Venmo,Express,No,No,8,Debit Card,Quarterly
1912,65,Male,Jewelry,Accessories,43,Arizona,West,M,Gray,Spring,3.3,No,Credit Card,Express,No,No,16,Debit Card,Bi-Weekly
1913,29,Male,Sweater,Clothing,50,Colorado,West,S,Charcoal,Winter,3.5,No,Cash,2-Day Shipping,No,No,11,Credit Card,Bi-Weekly
1914,49,Male,Skirt,Clothing,23,Kentucky,Midwest,M,Peach,Winter,2.6,No,Venmo,Express,No,No,10,Cash,Annually
1915,28,Male,Shorts,Clothing,83,Alaska,West,L,Green,Fall,4.4,No,Venmo,Standard,No,No,19,Credit Card,Fortnightly
1916,51,Male,Backpack,Accessories,100,Alabama,South,M,Magenta,Fall,5,No,PayPal,2-Day Shipping,No,No,15,Cash,Weekly
1917,26,Male,Hoodie,Clothing,49,Connecticut,Northeast,S,Beige,Winter,3.4,No,PayPal,Next Day Air,No,No,10,Debit Card,Bi-Weekly
1918,38,Male,Skirt,Clothing,54,Hawaii,West,L,Black,Winter,3.6,No,Venmo,Free Shipping,No,No,14,PayPal,Bi-Weekly
1919,35,Male,Skirt,Clothing,93,Idaho,West,S,Purple,Summer,4.8,No,PayPal,Standard,No,No,7,Debit Card,Monthly
1920,34,Male,Backpack,Accessories,23,Virginia,South,M,Olive,Summer,2.6,No,Credit Card,Express,No,No,11,PayPal,Bi-Weekly
1921,51,Male,Blouse,Clothing,94,Connecticut,Northeast,M,Purple,Spring,4.8,No,Bank Transfer,Standard,No,No,17,Cash,Every 3 Months
1922,47,Male,Shirt,Clothing,34,Michigan,Midwest,M,Green,Fall,3,No,Cash,Store Pickup,No,No,7,Venmo,Annually
1923,18,Male,Gloves,Accessories,84,Kentucky,Midwest,S,Peach,Summer,4.5,No,PayPal,Standard,No,No,13,PayPal,Monthly
1924,64,Male,Sandals,Footwear,64,Nebraska,Midwest,XL,Blue,Summer,3.9,No,PayPal,Standard,No,No,7,Cash,Annually
1925,30,Male,Jacket,Outerwear,35,Michigan,Midwest,M,Gray,Fall,3,No,Venmo,Free Shipping,No,No,13,PayPal,Quarterly
1926,59,Male,Sneakers,Footwear,62,Utah,West,L,Black,Winter,3.8,No,Venmo,Express,No,No,6,Credit Card,Fortnightly
1927,66,Male,Backpack,Accessories,22,New Mexico,West,M,Silver,Spring,2.6,No,Venmo,Express,No,No,19,PayPal,Annually
1928,40,Male,Pants,Clothing,32,Florida,South,M,Pink,Summer,2.9,No,Debit Card,Standard,No,No,6,Cash,Every 3 Months
1929,25,Male,Sunglasses,Accessories,35,Mississippi,South,S,Lavender,Summer,3,No,PayPal,Standard,No,No,18,PayPal,Weekly
1930,59,Male,Jeans,Clothing,52,Hawaii,West,L,Brown,Fall,3.5,No,Debit Card,Standard,No,No,7,Venmo,Quarterly
1931,66,Male,Pants,Clothing,53,North Carolina,South,L,Turquoise,Spring,3.5,No,Bank Transfer,Store Pickup,No,No,10,Cash,Weekly
1932,54,Male,Jewelry,Accessories,42,Illinois,Midwest,S,Olive,Spring,3.2,No,PayPal,Store Pickup,No,No,8,Debit Card,Every 3 Months
1933,42,Male,Hoodie,Clothing,96,Maryland,Northeast,M,White,Spring,4.9,No,Cash,Free Shipping,No,No,7,Credit Card,Every 3 Months
1934,48,Male,Sandals,Footwear,66,Montana,West,L,Violet,Summer,3.9,No,Cash,Next Day Air,No,No,13,Venmo,Annually
1935,34,Male,Jacket,Outerwear,58,Michigan,Midwest,L,Gold,Winter,3.7,No,Debit Card,Free Shipping,No,No,9,Bank Transfer,Annually
1936,19,Male,Blouse,Clothing,33,North Carolina,South,XL,Violet,Spring,3,No,Debit Card,Free Shipping,No,No,14,Cash,Fortnightly
1937,70,Male,Jewelry,Accessories,64,Minnesota,Midwest,S,Teal,Summer,3.9,No,PayPal,2-Day Shipping,No,No,12,PayPal,Every 3 Months
1938,43,Male,Socks,Clothing,22,Delaware,Northeast,M,Olive,Summer,2.6,No,Venmo,2-Day Shipping,No,No,11,Bank Transfer,Monthly
1939,46,Male,Jeans,Clothing,93,Kentucky,Midwest,L,Blue,Spring,4.7,No,Bank Transfer,Standard,No,No,5,Debit Card,Bi-Weekly
1940,66,Male,Gloves,Accessories,64,Ohio,Midwest,L,Magenta,Winter,3.9,No,Bank Transfer,Store Pickup,No,No,11,PayPal,Every 3 Months
1941,50,Male,Hat,Accessories,20,Alaska,West,L,Gray,Fall,2.5,No,Venmo,2-Day Shipping,No,No,18,PayPal,Fortnightly
1942,55,Male,Shoes,Footwear,89,Vermont,Northeast,XL,Peach,Winter,4.6,No,PayPal,Standard,No,No,20,Credit Card,Quarterly
1943,63,Male,Pants,Clothing,33,Alabama,South,M,Cyan,Fall,3,No,Credit Card,Express,No,No,6,PayPal,Monthly
1944,32,Male,Socks,Clothing,81,Wisconsin,Midwest,L,Violet,Summer,4.4,No,Debit Card,Next Day Air,No,No,11,Cash,Annually
1945,30,Male,Hoodie,Clothing,59,Arkansas,South,M,Gold,Winter,3.7,No,Debit Card,Free Shipping,No,No,9,Cash,Every 3 Months
1946,35,Male,Hoodie,Clothing,42,Georgia,South,M,Gold,Winter,3.2,No,Debit Card,2-Day Shipping,No,No,8,Credit Card,Every 3 Months
1947,59,Male,Pants,Clothing,96,Louisiana,South,M,White,Summer,4.9,No,Bank Transfer,Standard,No,No,10,Credit Card,Quarterly
1948,59,Male,Shirt,Clothing,39,New York,Northeast,M,Gray,Summer,3.1,No,Debit Card,Store Pickup,No,No,6,PayPal,Monthly
1949,54,Male,T-shirt,Clothing,55,Connecticut,Northeast,L,Brown,Winter,3.6,No,Debit Card,Next Day Air,No,No,7,PayPal,Bi-Weekly
1950,63,Male,Dress,Clothing,84,Nebraska,Midwest,L,Gray,Winter,4.5,No,Venmo,Store Pickup,No,No,16,PayPal,Quarterly
1951,43,Male,Backpack,Accessories,36,Arkansas,South,L,Blue,Summer,3,No,Cash,Free Shipping,No,No,16,PayPal,Every 3 Months
1952,33,Male,Gloves,Accessories,92,Connecticut,Northeast,L,Gold,Summer,4.7,No,Bank Transfer,Next Day Air,No,No,11,Bank Transfer,Bi-Weekly
1953,57,Male,Shoes,Footwear,87,Maryland,Northeast,L,Yellow,Summer,4.6,No,PayPal,2-Day Shipping,No,No,16,Cash,Bi-Weekly
1954,25,Male,Skirt,Clothing,26,Colorado,West,XL,Green,Spring,2.7,No,Cash,Standard,No,No,7,PayPal,Fortnightly
1955,26,Male,Gloves,Accessories,61,Colorado,West,M,Pink,Winter,3.8,No,Bank Transfer,Free Shipping,No,No,15,Venmo,Quarterly
1956,50,Male,Hoodie,Clothing,45,Maine,Northeast,M,Pink,Winter,3.3,No,Credit Card,Express,No,No,11,Cash,Monthly
1957,70,Male,Socks,Clothing,91,Oklahoma,South,M,Pink,Winter,4.7,No,Cash,Express,No,No,7,Credit Card,Fortnightly
1958,68,Male,Gloves,Accessories,76,South Carolina,South,M,Cyan,Spring,4.2,No,Venmo,Store Pickup,No,No,11,Cash,Bi-Weekly
1959,39,Male,Shorts,Clothing,72,Nevada,West,M,Gray,Winter,4.1,No,Cash,Store Pickup,No,No,13,Cash,Quarterly
1960,46,Male,Shoes,Footwear,58,Colorado,West,M,White,Fall,3.7,No,Credit Card,Store Pickup,No,No,18,Credit Card,Every 3 Months
1961,57,Male,Jeans,Clothing,66,Massachusetts,Northeast,L,Red,Summer,3.9,No,Bank Transfer,2-Day Shipping,No,No,14,Credit Card,Annually
1962,47,Male,Boots,Footwear,78,Nevada,West,L,Black,Summer,4.3,No,Cash,Free Shipping,No,No,12,Debit Card,Quarterly
1963,40,Male,Hat,Accessories,87,Iowa,Midwest,M,Silver,Fall,4.6,No,Debit Card,Standard,No,No,9,PayPal,Fortnightly
1964,52,Male,Shorts,Clothing,77,Michigan,Midwest,L,Pink,Spring,4.3,No,Bank Transfer,Standard,No,No,6,Credit Card,Weekly
1965,40,Male,Pants,Clothing,100,West Virginia,South,S,Cyan,Summer,5,No,PayPal,Express,No,No,10,Debit Card,Monthly
1966,67,Male,Sweater,Clothing,34,Indiana,Midwest,M,White,Fall,3,No,Venmo,Express,No,No,18,Debit Card,Quarterly
1967,67,Male,Jacket,Outerwear,32,Indiana,Midwest,XL,Purple,Winter,2.9,No,Venmo,Express,No,No,19,Credit Card,Fortnightly
1968,37,Male,Dress,Clothing,23,Georgia,South,L,Yellow,Fall,2.6,No,Venmo,Standard,No,No,16,Venmo,Annually
1969,67,Male,Shirt,Clothing,39,Minnesota,Midwest,S,Blue,Spring,3.1,No,Credit Card,Standard,No,No,14,Credit Card,Weekly
1970,64,Male,Dress,Clothing,97,Louisiana,South,S,Cyan,Winter,4.9,No,PayPal,Next Day Air,No,No,6,Bank Transfer,Fortnightly
1971,28,Male,Belt,Accessories,30,Maryland,Northeast,M,Indigo,Spring,2.9,No,Debit Card,Next Day Air,No,No,19,Credit Card,Bi-Weekly
1972,54,Male,Hat,Accessories,98,Pennsylvania,Northeast,XL,Indigo,Spring,4.9,No,PayPal,Next Day Air,No,No,6,Venmo,Monthly
1973,54,Male,Backpack,Accessories,46,Louisiana,South,M,Silver,Summer,3.4,No,Debit Card,Express,No,No,6,PayPal,Every 3 Months
1974,24,Male,Skirt,Clothing,54,Maryland,Northeast,XL,Red,Fall,3.6,No,Debit Card,Standard,No,No,4,Venmo,Every 3 Months
1975,27,Male,Gloves,Accessories,30,Tennessee,South,M,Peach,Winter,2.8,No,Credit Card,2-Day Shipping,No,No,9,PayPal,Fortnightly
1976,53,Male,Jacket,Outerwear,30,Illinois,Midwest,L,Turquoise,Fall,2.9,No,Credit Card,Express,No,No,15,Cash,Quarterly
1977,32,Male,Handbag,Accessories,24,Wyoming,West,M,Pink,Spring,2.6,No,Debit Card,Next Day Air,No,No,10,PayPal,Fortnightly
1978,24,Male,Sandals,Footwear,95,Florida,South,M,Teal,Summer,4.8,No,Debit Card,Free Shipping,No,No,10,Bank Transfer,Annually
1979,45,Male,Sunglasses,Accessories,97,Massachusetts,Northeast,L,Magenta,Spring,4.9,No,Cash,Store Pickup,No,No,16,Cash,Quarterly
1980,49,Male,Jeans,Clothing,71,Tennessee,South,L,Blue,Spring,4.1,No,PayPal,Store Pickup,No,No,20,Debit Card,Fortnightly
1981,51,Male,Sandals,Footwear,40,Iowa,Midwest,M,Green,Winter,3.2,No,Venmo,Store Pickup,No,No,19,PayPal,Fortnightly
1982,69,Male,Shoes,Footwear,52,Michigan,Midwest,L,Violet,Summer,3.5,No,Cash,Express,No,No,18,PayPal,Quarterly
1983,41,Male,Sunglasses,Accessories,74,Kansas,Midwest,M,Turquoise,Summer,4.2,No,PayPal,2-Day Shipping,No,No,15,PayPal,Monthly
1984,59,Male,Scarf,Accessories,79,Georgia,South,M,Pink,Summer,4.3,No,Credit Card,Next Day Air,No,No,19,Debit Card,Quarterly
1985,26,Male,Skirt,Clothing,39,West Virginia,South,M,Black,Summer,3.1,No,Bank Transfer,2-Day Shipping,No,No,12,PayPal,Fortnightly
1986,23,Male,Gloves,Accessories,60,Tennessee,South,M,Gold,Spring,3.8,No,Cash,2-Day Shipping,No,No,19,Credit Card,Fortnightly
1987,62,Male,Coat,Outerwear,70,Arkansas,South,L,Green,Summer,4.1,No,Debit Card,2-Day Shipping,No,No,10,Venmo,Quarterly
1988,69,Male,Belt,Accessories,84,Vermont,Northeast,XL,White,Summer,4.5,No,Debit Card,Express,No,No,5,Cash,Quarterly
1989,46,Male,Pants,Clothing,37,Virginia,South,M,Gold,Winter,3.1,No,Credit Card,Free Shipping,No,No,16,Bank Transfer,Weekly
1990,35,Male,Jewelry,Accessories,48,Maryland,Northeast,S,Charcoal,Spring,3.4,No,Cash,Express,No,No,8,PayPal,Bi-Weekly
1991,32,Male,Backpack,Accessories,25,Connecticut,Northeast,L,White,Spring,2.7,No,Debit Card,2-Day Shipping,No,No,19,PayPal,Annually
1992,46,Male,Sneakers,Footwear,89,Missouri,Midwest,M,Brown,Summer,4.6,No,Venmo,Next Day Air,No,No,6,Venmo,Every 3 Months
1993,33,Male,Hoodie,Clothing,73,New Jersey,Northeast,L,Gold,Winter,4.1,No,PayPal,2-Day Shipping,No,No,20,Venmo,Monthly
1994,32,Male,Blouse,Clothing,29,Arkansas,South,S,Purple,Spring,2.8,No,Cash,Express,No,No,19,Cash,Weekly
1995,33,Male,Sunglasses,Accessories,83,Nevada,West,M,Brown,Fall,4.4,No,Bank Transfer,Next Day Air,No,No,13,Credit Card,Weekly
1996,67,Male,Boots,Footwear,88,Missouri,Midwest,S,Teal,Spring,4.6,No,Credit Card,Standard,No,No,16,Debit Card,Quarterly
1997,67,Male,Sneakers,Footwear,48,South Dakota,Midwest,L,Indigo,Summer,3.4,No,Cash,Next Day Air,No,No,5,Cash,Every 3 Months
1998,42,Male,Backpack,Accessories,32,Connecticut,Northeast,M,Purple,Fall,2.9,No,PayPal,Express,No,No,5,Debit Card,Bi-Weekly
1999,20,Male,Pants,Clothing,89,Vermont,Northeast,M,Orange,Fall,4.6,No,Debit Card,2-Day Shipping,No,No,9,Cash,Quarterly
2000,39,Male,Socks,Clothing,81,Tennessee,South,L,Indigo,Winter,4.4,No,Credit Card,2-Day Shipping,No,No,18,Debit Card,Monthly
2001,26,Male,Belt,Accessories,39,California,West,M,Lavender,Winter,3.1,No,Venmo,2-Day Shipping,No,No,5,Cash,Bi-Weekly
2002,51,Male,Sunglasses,Accessories,50,Wyoming,West,S,Purple,Winter,3.5,No,Debit Card,Free Shipping,No,No,18,Debit Card,Fortnightly
2003,31,Male,Shirt,Clothing,71,New York,Northeast,M,Red,Summer,4.1,No,Cash,Express,No,No,13,PayPal,Every 3 Months
2004,68,Male,Sneakers,Footwear,68,Maine,Northeast,S,Blue,Spring,4,No,Venmo,Express,No,No,14,Cash,Quarterly
2005,44,Male,Shoes,Footwear,28,Georgia,South,L,Blue,Fall,2.8,No,Cash,2-Day Shipping,No,No,14,Cash,Bi-Weekly
2006,18,Male,Sandals,Footwear,75,Tennessee,South,M,Cyan,Winter,4.2,No,PayPal,Store Pickup,No,No,16,PayPal,Fortnightly
2007,58,Male,Scarf,Accessories,66,New Mexico,West,S,Pink,Fall,3.9,No,Debit Card,Express,No,No,19,Credit Card,Annually
2008,26,Male,Shirt,Clothing,58,Virginia,South,M,Silver,Summer,3.7,No,Cash,2-Day Shipping,No,No,5,PayPal,Quarterly
2009,57,Male,Skirt,Clothing,46,Florida,South,M,Gray,Spring,3.4,No,PayPal,Free Shipping,No,No,10,PayPal,Every 3 Months
2010,37,Male,Boots,Footwear,85,Alabama,South,M,Indigo,Summer,4.5,No,Venmo,Next Day Air,No,No,20,Venmo,Bi-Weekly
2011,24,Male,Sweater,Clothing,97,Texas,South,M,Maroon,Summer,4.9,No,Venmo,2-Day Shipping,No,No,4,Debit Card,Bi-Weekly
2012,57,Male,Sandals,Footwear,36,West Virginia,South,M,Beige,Spring,3,No,Debit Card,Express,No,No,19,Bank Transfer,Monthly
2013,48,Male,Jeans,Clothing,78,Nevada,West,L,Green,Fall,4.3,No,Bank Transfer,Store Pickup,No,No,11,Cash,Fortnightly
2014,39,Male,Backpack,Accessories,49,Virginia,South,M,Peach,Winter,3.4,No,PayPal,Standard,No,No,14,Debit Card,Quarterly
2015,51,Male,Skirt,Clothing,23,Wisconsin,Midwest,L,Black,Summer,2.6,No,Venmo,Standard,No,No,5,PayPal,Bi-Weekly
2016,57,Male,Belt,Accessories,52,Virginia,South,S,Pink,Summer,3.5,No,Debit Card,Next Day Air,No,No,16,Credit Card,Fortnightly
2017,53,Male,Shoes,Footwear,72,Maine,Northeast,S,Violet,Winter,4.1,No,Credit Card,Standard,No,No,9,Debit Card,Fortnightly
2018,70,Male,Socks,Clothing,99,Massachusetts,Northeast,S,Green,Winter,5,No,Venmo,Next Day Air,No,No,6,Bank Transfer,Every 3 Months
2019,60,Male,Backpack,Accessories,66,Arkansas,South,S,Gold,Fall,4,No,Debit Card,Store Pickup,No,No,19,Bank Transfer,Weekly
2020,31,Male,Shirt,Clothing,92,Idaho,West,S,Red,Winter,4.7,No,PayPal,Store Pickup,No,No,14,Cash,Fortnightly
2021,41,Male,Sweater,Clothing,49,Pennsylvania,Northeast,M,Beige,Winter,3.4,No,Credit Card,Next Day Air,No,No,5,Cash,Quarterly
2022,62,Male,Handbag,Accessories,45,Maine,Northeast,M,Green,Winter,3.3,No,Debit Card,Standard,No,No,7,Venmo,Quarterly
2023,59,Male,Jewelry,Accessories,21,Alabama,South,S,Black,Winter,2.6,No,Bank Transfer,Store Pickup,No,No,8,Cash,Bi-Weekly
2024,46,Male,Socks,Clothing,27,Idaho,West,S,Teal,Winter,2.8,No,Bank Transfer,Store Pickup,No,No,14,Cash,Bi-Weekly
2025,62,Male,Socks,Clothing,39,Arkansas,South,L,Silver,Fall,3.2,No,Bank Transfer,Express,No,No,5,PayPal,Weekly
2026,42,Male,Shirt,Clothing,44,Delaware,Northeast,M,Turquoise,Summer,3.3,No,Bank Transfer,Express,No,No,6,Debit Card,Fortnightly
2027,37,Male,Scarf,Accessories,80,Maine,Northeast,M,Orange,Winter,4.3,No,Bank Transfer,Express,No,No,7,Bank Transfer,Every 3 Months
2028,50,Male,Shoes,Footwear,75,Nebraska,Midwest,S,Gold,Fall,4.2,No,Venmo,Standard,No,No,15,Credit Card,Every 3 Months
2029,29,Male,Shoes,Footwear,39,Ohio,Midwest,XL,Purple,Fall,3.1,No,Cash,2-Day Shipping,No,No,17,Venmo,Bi-Weekly
2030,25,Male,Scarf,Accessories,95,Montana,West,M,Pink,Spring,4.8,No,Bank Transfer,Next Day Air,No,No,5,PayPal,Quarterly
2031,66,Male,Sunglasses,Accessories,80,New Mexico,West,S,Green,Summer,4.4,No,Venmo,Standard,No,No,13,Credit Card,Monthly
2032,21,Male,Socks,Clothing,63,North Carolina,South,L,Charcoal,Spring,3.8,No,Credit Card,Standard,No,No,10,Credit Card,Monthly
2033,46,Male,Blouse,Clothing,43,South Carolina,South,M,Maroon,Winter,3.3,No,Credit Card,Next Day Air,No,No,7,Cash,Annually
2034,57,Male,Jeans,Clothing,68,Illinois,Midwest,L,Olive,Summer,4,No,Cash,Express,No,No,11,Venmo,Annually
2035,61,Male,Shorts,Clothing,45,Alabama,South,M,Peach,Spring,3.3,No,Credit Card,Store Pickup,No,No,6,PayPal,Monthly
2036,53,Male,T-shirt,Clothing,51,Oklahoma,South,S,Yellow,Summer,3.5,No,Venmo,Express,No,No,14,Bank Transfer,Weekly
2037,37,Male,Blouse,Clothing,45,Minnesota,Midwest,S,Lavender,Winter,3.3,No,PayPal,Next Day Air,No,No,13,Cash,Weekly
2038,39,Male,Belt,Accessories,96,Illinois,Midwest,S,Green,Summer,4.9,No,Cash,Express,No,No,17,Venmo,Bi-Weekly
2039,53,Male,Blouse,Clothing,43,Arkansas,South,L,Orange,Spring,3.3,No,Debit Card,Next Day Air,No,No,14,Credit Card,Fortnightly
2040,35,Male,T-shirt,Clothing,30,Minnesota,Midwest,M,Olive,Spring,2.9,No,Cash,Next Day Air,No,No,10,Debit Card,Bi-Weekly
2041,69,Male,Jewelry,Accessories,88,South Carolina,South,XL,Gray,Spring,4.6,No,Debit Card,Free Shipping,No,No,5,Venmo,Quarterly
2042,66,Male,Jacket,Outerwear,60,New York,Northeast,S,Lavender,Winter,3.8,No,Cash,Next Day Air,No,No,6,PayPal,Bi-Weekly
2043,19,Male,Shoes,Footwear,22,Alabama,South,M,Red,Spring,2.6,No,Credit Card,2-Day Shipping,No,No,10,Venmo,Monthly
2044,47,Male,Gloves,Accessories,82,New York,Northeast,M,Charcoal,Summer,4.4,No,PayPal,Standard,No,No,7,PayPal,Weekly
2045,49,Male,Jeans,Clothing,76,Missouri,Midwest,L,Orange,Spring,4.2,No,Cash,Free Shipping,No,No,14,PayPal,Fortnightly
2046,31,Male,Jewelry,Accessories,60,Georgia,South,M,Red,Fall,3.8,No,PayPal,Express,No,No,4,PayPal,Quarterly
2047,39,Male,Pants,Clothing,100,Oklahoma,South,M,Maroon,Winter,5,No,Bank Transfer,Free Shipping,No,No,6,Cash,Every 3 Months
2048,58,Male,Jewelry,Accessories,80,Connecticut,Northeast,M,Silver,Summer,4.4,No,Cash,Store Pickup,No,No,16,Cash,Annually
2049,45,Male,Sneakers,Footwear,75,Michigan,Midwest,XL,Pink,Winter,4.2,No,Credit Card,Express,No,No,13,Bank Transfer,Quarterly
2050,68,Male,Boots,Footwear,22,Rhode Island,Northeast,L,Blue,Fall,2.6,No,Debit Card,Standard,No,No,5,Venmo,Annually
2051,35,Male,Hat,Accessories,81,Mississippi,South,M,Teal,Summer,4.4,No,Credit Card,Store Pickup,No,No,19,Debit Card,Annually
2052,65,Male,T-shirt,Clothing,93,Massachusetts,Northeast,L,Black,Spring,4.7,No,Cash,Free Shipping,No,No,19,Credit Card,Monthly
2053,45,Male,Backpack,Accessories,44,New Hampshire,Northeast,M,Gray,Winter,3.3,No,PayPal,2-Day Shipping,No,No,10,Bank Transfer,Annually
2054,19,Male,Sunglasses,Accessories,51,Wyoming,West,S,Purple,Spring,3.5,No,Bank Transfer,2-Day Shipping,No,No,12,Credit Card,Fortnightly
2055,65,Male,Sweater,Clothing,82,New Jersey,Northeast,XL,Gold,Spring,4.4,No,PayPal,Express,No,No,11,PayPal,Annually
2056,28,Male,Handbag,Accessories,47,Texas,South,M,Silver,Fall,3.4,No,Debit Card,2-Day Shipping,No,No,7,Bank Transfer,Weekly
2057,55,Male,Backpack,Accessories,100,Minnesota,Midwest,L,Blue,Spring,5,No,Cash,2-Day Shipping,No,No,9,PayPal,Monthly
2058,66,Male,Socks,Clothing,30,South Dakota,Midwest,L,Yellow,Spring,2.9,No,Credit Card,Standard,No,No,7,PayPal,Every 3 Months
2059,29,Male,Shirt,Clothing,75,Washington,West,M,Brown,Winter,4.2,No,Debit Card,Store Pickup,No,No,20,Bank Transfer,Quarterly
2060,56,Male,Shorts,Clothing,67,California,West,XL,Beige,Spring,4,No,Cash,Express,No,No,10,PayPal,Weekly
2061,21,Male,Belt,Accessories,44,Wisconsin,Midwest,M,Blue,Fall,3.3,No,Debit Card,Next Day Air,No,No,13,Bank Transfer,Quarterly
2062,32,Male,Sweater,Clothing,26,Michigan,Midwest,S,Magenta,Summer,2.7,No,PayPal,Store Pickup,No,No,14,Debit Card,Annually
2063,54,Male,Coat,Outerwear,23,South Carolina,South,L,Silver,Fall,2.6,No,PayPal,Standard,No,No,13,Cash,Quarterly
2064,61,Male,Shorts,Clothing,37,Indiana,Midwest,M,Cyan,Fall,3.1,No,Venmo,Standard,No,No,17,Cash,Monthly
2065,31,Male,Shoes,Footwear,42,Arkansas,South,M,Green,Summer,3.2,No,Bank Transfer,2-Day Shipping,No,No,20,Bank Transfer,Monthly
2066,27,Male,Sneakers,Footwear,20,Oregon,West,M,Blue,Spring,2.5,No,PayPal,Free Shipping,No,No,8,Bank Transfer,Bi-Weekly
2067,64,Male,Sneakers,Footwear,26,Illinois,Midwest,M,Olive,Fall,2.7,No,Credit Card,Store Pickup,No,No,18,Debit Card,Fortnightly
2068,60,Male,Pants,Clothing,25,Maryland,Northeast,XL,Beige,Fall,2.7,No,Cash,2-Day Shipping,No,No,4,Cash,Fortnightly
2069,70,Male,Jewelry,Accessories,20,Vermont,Northeast,XL,Black,Summer,2.5,No,Credit Card,Store Pickup,No,No,16,Venmo,Monthly
2070,36,Male,T-shirt,Clothing,38,Texas,South,M,Indigo,Fall,3.1,No,Cash,Free Shipping,No,No,16,Debit Card,Quarterly
2071,56,Male,Jewelry,Accessories,64,Nebraska,Midwest,XL,Red,Spring,3.9,No,Cash,Express,No,No,18,Cash,Monthly
2072,69,Male,Jacket,Outerwear,40,South Carolina,South,S,Yellow,Fall,3.2,No,Debit Card,Store Pickup,No,No,20,PayPal,Quarterly
2073,39,Male,Backpack,Accessories,62,Massachusetts,Northeast,M,Beige,Winter,3.8,No,Credit Card,Next Day Air,No,No,13,Bank Transfer,Weekly
2074,38,Male,Belt,Accessories,42,Texas,South,S,Green,Winter,3.2,No,Debit Card,Next Day Air,No,No,5,PayPal,Every 3 Months
2075,36,Male,Scarf,Accessories,69,Florida,South,M,White,Summer,4,No,Credit Card,Free Shipping,No,No,11,Debit Card,Fortnightly
